YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
2022 08 15 07 40  52  3.4  4.8  0.46  6.67  5.47 106 1015.0  23.2  25.6  15.8 99.0 99.00 
2022 08 15 07 50  62  3.3  4.8 99.00 99.00 99.00 999 1015.0  23.2  25.6  15.6 99.0 99.00 
2022 08 15 08 00  52  3.6  5.0 99.00 99.00 99.00 999 1015.0  23.2  25.6  16.0 99.0 99.00 
2022 08 15 08 10  52  3.8  5.3 99.00 99.00 99.00 999 1014.9  23.2  25.6  16.1 99.0 99.00 
2022 08 15 08 20  53  4.0  5.3 99.00 99.00 99.00 999 1014.9  23.2  25.6  16.2 99.0 99.00 
2022 08 15 08 30  62  4.0  5.7 99.00 99.00 99.00 999 1014.9  23.2  25.6  15.9 99.0 99.00 
2022 08 15 08 40  50  3.7  5.5  0.50  7.14  5.70 108 1014.9  23.2  25.6  16.2 99.0 99.00 
2022 08 15 08 50  39  3.7  4.8 99.00 99.00 99.00 999 1014.9  23.1  25.5  15.8 99.0 99.00 
2022 08 15 09 00  36  3.8  5.3 99.00 99.00 99.00 999 1014.9  23.2  25.5  16.0 99.0 99.00 
2022 08 15 09 10  37  4.4  5.8 99.00 99.00 99.00 999 1014.7  23.1  25.5  15.8 99.0 99.00 
2022 08 15 09 20  39  4.5  5.6 99.00 99.00 99.00 999 1014.6  23.1  25.5  15.8 99.0 99.00 
2022 08 15 09 30  32  4.5  6.3 99.00 99.00 99.00 999 1014.6  23.1  25.5  15.8 99.0 99.00 
2022 08 15 09 40  38  4.6  6.2  0.47  5.88  5.23 103 1014.7  23.1  25.5  15.7 99.0 99.00 
2022 08 15 09 50  39  4.8  6.0 99.00 99.00 99.00 999 1014.6  23.2  25.5  15.7 99.0 99.00 
2022 08 15 10 00  35  4.5  5.9 99.00 99.00 99.00 999 1014.6  23.1  25.5  15.5 99.0 99.00 
2022 08 15 10 10  31  4.9  6.4 99.00 99.00 99.00 999 1014.6  23.1  25.5  15.2 99.0 99.00 
2022 08 15 10 20  34  4.9  6.4 99.00 99.00 99.00 999 1014.6  23.2  25.5  15.2 99.0 99.00 
2022 08 15 10 30  44  4.9  7.1 99.00 99.00 99.00 999 1014.6  23.2  25.5  15.3 99.0 99.00 
2022 08 15 10 40  42  5.0  6.5  0.49 10.00  4.72  89 1014.6  23.3 999.0  15.0 99.0 99.00 
2022 08 15 10 50  50  5.4  6.9 99.00 99.00 99.00 999 1014.6  23.3  25.5  14.6 99.0 99.00 
2022 08 15 11 00  39  5.8  7.2 99.00 99.00 99.00 999 1014.6  23.3  25.4  14.5 99.0 99.00 
2022 08 15 11 10  43  5.3  6.7 99.00 99.00 99.00 999 1014.5  23.3  25.4  14.6 99.0 99.00 
2022 08 15 11 20  42  5.1  8.4 99.00 99.00 99.00 999 1014.5  23.3  25.4  14.4 99.0 99.00 
2022 08 15 11 30  46  5.7  7.4 99.00 99.00 99.00 999 1014.5  23.4  25.4  14.5 99.0 99.00 
2022 08 15 11 40  43  6.4  8.0  0.54  6.25  3.74  96 1014.4  23.4  25.4  13.9 99.0 99.00 
2022 08 15 11 50  41  6.8  8.3 99.00 99.00 99.00 999 1014.3  23.5  25.4  13.7 99.0 99.00 
2022 08 15 12 00  47  7.1  8.9 99.00 99.00 99.00 999 1014.4  23.5  25.5  13.1 99.0 99.00 
2022 08 15 12 10  51  6.8  8.5 99.00 99.00 99.00 999 1014.5  23.5  25.5  13.4 99.0 99.00 
2022 08 15 12 20  51  7.4  9.5 99.00 99.00 99.00 999 1014.6  23.5  25.5  13.7 99.0 99.00 
2022 08 15 12 30  50  7.3  8.9 99.00 99.00 99.00 999 1014.6  23.5  25.5  13.8 99.0 99.00 
2022 08 15 12 40  49  7.5  9.8  0.64 10.00  3.70  94 1014.5  23.5  25.5  13.6 99.0 99.00 
2022 08 15 12 50  52  7.5  9.6 99.00 99.00 99.00 999 1014.5  23.5  25.5  13.7 99.0 99.00 
2022 08 15 13 00  50  7.4  9.0 99.00 99.00 99.00 999 1014.5  23.5  25.5  13.4 99.0 99.00 
2022 08 15 13 10  45  7.4  9.5 99.00 99.00 99.00 999 1014.6  23.5  25.6  13.6 99.0 99.00 
2022 08 15 13 20  52  7.0  8.5 99.00 99.00 99.00 999 1014.5  23.5  25.6  13.5 99.0 99.00 
2022 08 15 13 30  49  7.3  9.0 99.00 99.00 99.00 999 1014.6  23.4  25.6  13.2 99.0 99.00 
2022 08 15 13 40  53  7.1  8.4  0.68  3.45  3.76  47 1014.6  23.4  25.5  13.4 99.0 99.00 
2022 08 15 13 50  54  6.9  8.7 99.00 99.00 99.00 999 1014.7  23.5  25.5  13.5 99.0 99.00 
2022 08 15 14 00  58  6.9  8.6 99.00 99.00 99.00 999 1014.6  23.5  25.5  13.6 99.0 99.00 
2022 08 15 14 10  64  6.9  8.9 99.00 99.00 99.00 999 1014.6  23.5  25.5  13.8 99.0 99.00 
2022 08 15 14 20  56  6.5  8.2 99.00 99.00 99.00 999 1014.7  23.6  25.5  14.8 99.0 99.00 
2022 08 15 14 30  59  6.6  8.1 99.00 99.00 99.00 999 1014.7  23.5  25.5  15.1 99.0 99.00 
2022 08 15 14 40  61  7.1  8.9 99.00 99.00 99.00 999 1014.6  23.5  25.5  15.6 99.0 99.00 
2022 08 15 14 50  65  7.3  8.9 99.00 99.00 99.00 999 1014.6  23.5  25.6  15.9 99.0 99.00 
2022 08 15 15 00  64  7.0  8.6 99.00 99.00 99.00 999 1014.6  23.5  25.6  16.7 99.0 99.00 
2022 08 15 15 10  68  7.6  9.3 99.00 99.00 99.00 999 1014.6  23.4 999.0  16.9 99.0 99.00 
2022 08 15 15 20  67  7.6 10.0 99.00 99.00 99.00 999 1014.5  23.4  25.6  17.4 99.0 99.00 
2022 08 15 15 30  63  7.6  9.0 99.00 99.00 99.00 999 1014.5  23.4  25.6  17.4 99.0 99.00 
2022 08 15 15 40  64  7.7  9.3 99.00 99.00 99.00 999 1014.4  23.4  25.6  17.3 99.0 99.00 
2022 08 15 15 50  61  7.8  9.4 99.00 99.00 99.00 999 1014.3  23.4  25.6  17.3 99.0 99.00 
2022 08 15 16 00  63  7.6  9.4 99.00 99.00 99.00 999 1014.4  23.4  25.6  17.7 99.0 99.00 
2022 08 15 16 10  60  7.8  9.4 99.00 99.00 99.00 999 1014.4  23.4  25.6  17.9 99.0 99.00 
2022 08 15 16 20  65  7.7  9.5 99.00 99.00 99.00 999 1014.3  23.4  25.6  17.9 99.0 99.00 
2022 08 15 16 30  66  7.6  9.6 99.00 99.00 99.00 999 1014.3  23.4  25.6  17.9 99.0 99.00 
2022 08 15 16 40  72  7.5  9.1  0.91  4.35  4.04  90 1014.3  23.4  25.6  17.6 99.0 99.00 
2022 08 15 16 50  69  7.8  9.6 99.00 99.00 99.00 999 1014.4  23.4  25.5  18.0 99.0 99.00 
2022 08 15 17 00  76  7.9 10.6 99.00 99.00 99.00 999 1014.4  23.3  25.5  18.1 99.0 99.00 
2022 08 15 17 10  71  7.7  9.2 99.00 99.00 99.00 999 1014.4  23.3  25.5  18.3 99.0 99.00 
2022 08 15 17 20  68  7.8  9.3 99.00 99.00 99.00 999 1014.3  23.3  25.5  18.0 99.0 99.00 
2022 08 15 17 30  67  8.1 10.1 99.00 99.00 99.00 999 1014.3  23.3  25.5  18.1 99.0 99.00 
2022 08 15 17 40  70  8.0  9.8  1.04  4.76  4.10  89 1014.3  23.4  25.5  18.2 99.0 99.00 
2022 08 15 17 50  72  8.5 10.6 99.00 99.00 99.00 999 1014.4  23.4 999.0  17.6 99.0 99.00 
2022 08 15 18 00  82  8.2 10.5 99.00 99.00 99.00 999 1014.4  23.4  25.5  17.4 99.0 99.00 
2022 08 15 18 10  80  8.0 11.2 99.00 99.00 99.00 999 1014.4  23.4  25.5  17.9 99.0 99.00 
2022 08 15 18 20  86  7.9  9.8 99.00 99.00 99.00 999 1014.5  23.3 999.0  17.0 99.0 99.00 
2022 08 15 18 30  82  7.7  9.2 99.00 99.00 99.00 999 1014.4  23.4  25.5  17.0 99.0 99.00 
2022 08 15 18 40  86  9.1 11.5  1.12  5.26  4.30 103 1014.9  23.3  25.5  17.4 99.0 99.00 
2022 08 15 18 50  85  8.7 10.4 99.00 99.00 99.00 999 1014.4  23.1  25.5  17.4 99.0 99.00 
2022 08 15 19 00  98  8.9 10.9 99.00 99.00 99.00 999 1014.4  22.8  25.5  18.1 99.0 99.00 
2022 08 15 19 10  99  8.6 10.4 99.00 99.00 99.00 999 1014.2  22.5  25.5  18.3 99.0 99.00 
2022 08 15 19 20  90  8.2  9.7 99.00 99.00 99.00 999 1014.1  22.4  25.5  18.1 99.0 99.00 
2022 08 15 19 30  87  7.6  9.4 99.00 99.00 99.00 999 1014.1  22.3  25.4  18.3 99.0 99.00 
2022 08 15 19 40  84  7.5  9.2  1.26  5.26  4.35  99 1014.1  22.2  25.4  18.0 99.0 99.00 
2022 08 15 19 50  82  7.3  9.1 99.00 99.00 99.00 999 1014.1  22.2  25.4  18.0 99.0 99.00 
2022 08 15 20 00  80  7.2  8.7 99.00 99.00 99.00 999 1013.9  22.2  25.4  18.0 99.0 99.00 
2022 08 15 20 10  77  6.9  8.4 99.00 99.00 99.00 999 1013.8  22.3  25.4  18.2 99.0 99.00 
2022 08 15 20 20  76  6.6  7.9 99.00 99.00 99.00 999 1013.8  22.3  25.4  17.9 99.0 99.00 
2022 08 15 20 30  73  5.7  7.2 99.00 99.00 99.00 999 1013.8  22.3  25.4  18.1 99.0 99.00 
2022 08 15 20 40  69  6.0  7.4  1.20  5.00  4.43 100 1013.8 999.0  25.4 999.0 99.0 99.00 
2022 08 15 20 50  69  5.8  7.1 99.00 99.00 99.00 999 1013.7  22.3  25.4  17.4 99.0 99.00 
2022 08 15 21 00  67  5.3  6.7 99.00 99.00 99.00 999 1013.7  22.5  25.4  17.3 99.0 99.00 
2022 08 15 21 10  74  4.9  6.5 99.00 99.00 99.00 999 1013.8  22.4  25.4  17.1 99.0 99.00 
2022 08 15 21 20  69  5.2  6.5 99.00 99.00 99.00 999 1013.9  22.5  25.4  16.7 99.0 99.00 
2022 08 15 21 30  64  5.2  6.4 99.00 99.00 99.00 999 1014.0  22.6  25.4  16.8 99.0 99.00 
2022 08 15 21 40  59  5.1  6.4  1.13  5.56  4.28 103 1014.1  22.6  25.4  16.7 99.0 99.00 
2022 08 15 21 50  53  4.8  6.3 99.00 99.00 99.00 999 1014.1  22.7  25.4  16.1 99.0 99.00 
2022 08 15 22 00  53  4.6  6.6 99.00 99.00 99.00 999 1014.1  22.7  25.4  15.0 99.0 99.00 
2022 08 15 22 10  55  5.3  7.2 99.00 99.00 99.00 999 1013.9  22.9  25.4  14.4 99.0 99.00 
2022 08 15 22 20  55  5.5  6.8 99.00 99.00 99.00 999 1013.9  22.9  25.4  15.0 99.0 99.00 
2022 08 15 22 30  52  5.4  7.0 99.00 99.00 99.00 999 1013.9  22.9  25.4  14.6 99.0 99.00 
2022 08 15 22 40  50  5.8  7.6  1.06  5.88  4.31 119 1013.9  23.0  25.4  13.9 99.0 99.00 
2022 08 15 22 50  55  5.9  7.5 99.00 99.00 99.00 999 1013.8  23.0  25.4  14.5 99.0 99.00 
2022 08 15 23 00  67  5.4  7.0 99.00 99.00 99.00 999 1013.8  22.8  25.4  15.2 99.0 99.00 
2022 08 15 23 10  60  5.1  6.4 99.00 99.00 99.00 999 1013.8  22.8  25.4  15.5 99.0 99.00 
2022 08 15 23 20  63  5.0  6.5 99.00 99.00 99.00 999 1013.8  22.8  25.4  15.6 99.0 99.00 
2022 08 15 23 30  63  5.1  6.6 99.00 99.00 99.00 999 1014.0 999.0  25.4 999.0 99.0 99.00 
2022 08 15 23 40  66  5.6  7.2  1.00  5.56  4.43  99 1013.8  23.0  25.4  14.6 99.0 99.00 
2022 08 15 23 50  62  5.8  7.6 99.00 99.00 99.00 999 1013.9  23.1  25.4  13.5 99.0 99.00 
2022 08 16 00 00  57  5.9  7.5 99.00 99.00 99.00 999 1013.9  23.2  25.4  13.5 99.0 99.00 
2022 08 16 00 10  64  6.0  8.0 99.00 99.00 99.00 999 1014.7  23.1  25.5  13.6 99.0 99.00 
2022 08 16 00 20  69  5.8  7.6 99.00 99.00 99.00 999 1013.9  23.1  25.4  14.0 99.0 99.00 
2022 08 16 00 30  62  5.9  7.2 99.00 99.00 99.00 999 1013.9  23.2  25.4  13.1 99.0 99.00 
2022 08 16 00 40  59  5.9  7.1 99.00 99.00 99.00 999 1014.0  23.3  25.4  12.8 99.0 99.00 
2022 08 16 00 50  52  5.9  8.2 99.00 99.00 99.00 999 1014.1  23.4  25.4  13.4 99.0 99.00 
2022 08 16 01 00  57  6.1  7.5 99.00 99.00 99.00 999 1014.1  23.3  25.4  12.0 99.0 99.00 
2022 08 16 01 10  60  5.7  7.3 99.00 99.00 99.00 999 1014.2  23.4  25.3  12.2 99.0 99.00 
2022 08 16 01 20  57  5.6  7.5 99.00 99.00 99.00 999 1014.1  23.3  25.2  12.6 99.0 99.00 
2022 08 16 01 30  50  5.6  7.2 99.00 99.00 99.00 999 1014.1  23.2  25.1  13.8 99.0 99.00 
2022 08 16 01 40  60  5.3  7.0 99.00 99.00 99.00 999 1014.9  23.2  25.1  14.1 99.0 99.00 
2022 08 16 01 50  60  5.8  7.2 99.00 99.00 99.00 999 1014.1  23.0  25.1  15.3 99.0 99.00 
2022 08 16 02 00  59  5.7  7.2 99.00 99.00 99.00 999 1014.2  22.9  25.1  16.0 99.0 99.00 
2022 08 16 02 10  58  5.5  7.1 99.00 99.00 99.00 999 1014.1  22.8  25.0  16.1 99.0 99.00 
2022 08 16 02 20  51  5.5  7.4 99.00 99.00 99.00 999 1014.8  22.8  25.0  16.3 99.0 99.00 
2022 08 16 02 30  49  5.8  7.1 99.00 99.00 99.00 999 1014.0  22.9  24.9  16.1 99.0 99.00 
2022 08 16 02 40  45  5.8  7.1  0.89  5.56  4.70 104 1013.9  22.8  24.9  15.9 99.0 99.00 
2022 08 16 02 50  44  6.3  8.4 99.00 99.00 99.00 999 1013.8  23.0  24.9  16.1 99.0 99.00 
2022 08 16 03 00  51  6.0  7.9 99.00 99.00 99.00 999 1013.8  22.9  24.9  15.6 99.0 99.00 
2022 08 16 03 10  44  5.7  8.0 99.00 99.00 99.00 999 1013.8  22.9  24.9  15.8 99.0 99.00 
2022 08 16 03 20  46  5.5  7.2 99.00 99.00 99.00 999 1013.7  22.8  24.9  15.9 99.0 99.00 
2022 08 16 03 30  48  5.8  7.5 99.00 99.00 99.00 999 1013.8  22.8  25.0  16.0 99.0 99.00 
2022 08 16 03 40  53  5.6  7.6 99.00 99.00 99.00 999 1013.9  22.8  25.0  16.3 99.0 99.00 
2022 08 16 03 50  58  5.8  7.9 99.00 99.00 99.00 999 1014.0  22.8  25.1  15.8 99.0 99.00 
2022 08 16 04 00  53  5.7  6.9 99.00 99.00 99.00 999 1014.0  22.8  25.1  15.8 99.0 99.00 
2022 08 16 04 10  60  5.4  6.8 99.00 99.00 99.00 999 1013.9  22.7  25.2  16.1 99.0 99.00 
2022 08 16 04 20  63  5.7  7.3 99.00 99.00 99.00 999 1014.0  22.8  25.2  16.0 99.0 99.00 
2022 08 16 04 30  56  5.7  7.5 99.00 99.00 99.00 999 1013.9  22.7  25.2  15.6 99.0 99.00 
2022 08 16 04 40  59  6.0  8.0  1.05  5.88  4.91 119 1013.7  22.8  25.2  16.3 99.0 99.00 
2022 08 16 04 50  59  5.8  7.0 99.00 99.00 99.00 999 1013.7  22.8  25.2  16.3 99.0 99.00 
2022 08 16 05 00  58  6.3  7.7 99.00 99.00 99.00 999 1013.5  22.7  25.2  16.2 99.0 99.00 
2022 08 16 05 10  42  6.6  9.2 99.00 99.00 99.00 999 1013.3  22.6  25.2  16.9 99.0 99.00 
2022 08 16 05 20  47  7.1  9.1 99.00 99.00 99.00 999 1013.3  22.6  25.1  17.2 99.0 99.00 
2022 08 16 05 30  47  6.6  8.9 99.00 99.00 99.00 999 1013.3  22.6  25.1  17.2 99.0 99.00 
2022 08 16 05 40  45  6.7  8.3  0.99  5.00  4.60 102 1013.2  22.6  25.2  17.1 99.0 99.00 
2022 08 16 05 50  43  6.6  8.2 99.00 99.00 99.00 999 1013.2  22.6  25.2  17.5 99.0 99.00 
2022 08 16 06 00  41  6.9  9.0 99.00 99.00 99.00 999 1013.1  22.6  25.2  17.5 99.0 99.00 
2022 08 16 06 10  38  7.1  9.2 99.00 99.00 99.00 999 1013.1  22.6  25.2  17.6 99.0 99.00 
2022 08 16 06 20  36  7.0  8.9 99.00 99.00 99.00 999 1013.2  22.8  25.2  18.0 99.0 99.00 
2022 08 16 06 30  45  7.3  8.7 99.00 99.00 99.00 999 1013.2  22.8  25.2  17.8 99.0 99.00 
2022 08 16 06 40  46  7.7  9.2  1.03  7.14  4.69 127 1013.2  22.8  25.2  18.1 99.0 99.00 
2022 08 16 06 50  45  7.6  9.6 99.00 99.00 99.00 999 1013.1  22.8  25.2  17.9 99.0 99.00 
2022 08 16 07 00  45  7.9  9.4 99.00 99.00 99.00 999 1013.0  22.8  25.2  17.8 99.0 99.00 
2022 08 16 07 10  46  7.8 10.0 99.00 99.00 99.00 999 1013.0  22.9  25.2  18.1 99.0 99.00 
2022 08 16 07 20  40  8.4 10.4 99.00 99.00 99.00 999 1013.1  22.8  25.2  17.5 99.0 99.00 
2022 08 16 07 30  48  8.0 10.2 99.00 99.00 99.00 999 1013.2  22.9  25.1  17.6 99.0 99.00 
2022 08 16 07 40  51  8.6 10.1 99.00 99.00 99.00 999 1013.1  22.9  25.1  17.6 99.0 99.00 
2022 08 16 07 50  41  8.9 10.5 99.00 99.00 99.00 999 1013.0  22.9  25.1  17.4 99.0 99.00 
2022 08 16 08 00  43  8.9 10.8 99.00 99.00 99.00 999 1013.0  22.9  25.1  17.4 99.0 99.00 
2022 08 16 08 10  43  8.6 10.6 99.00 99.00 99.00 999 1012.8  22.9  25.0  17.5 99.0 99.00 
2022 08 16 08 20  46  9.1 11.1 99.00 99.00 99.00 999 1012.7  22.9  25.0  17.1 99.0 99.00 
2022 08 16 08 30  49  8.9 10.6 99.00 99.00 99.00 999 1012.7  23.0  25.0  17.4 99.0 99.00 
2022 08 16 08 40  50  8.8 11.3  1.35  6.67  4.49 128 1012.6  23.0  24.9  17.4 99.0 99.00 
2022 08 16 08 50  48  9.2 11.1 99.00 99.00 99.00 999 1012.6  23.0  24.9  17.5 99.0 99.00 
2022 08 16 09 00  47  9.1 10.6 99.00 99.00 99.00 999 1012.7  23.0  24.9  17.3 99.0 99.00 
2022 08 16 09 10  46  9.0 10.9 99.00 99.00 99.00 999 1012.6  22.9  24.9  17.2 99.0 99.00 
2022 08 16 09 20  40  9.0 10.8 99.00 99.00 99.00 999 1012.7  22.9  24.8  17.6 99.0 99.00 
2022 08 16 09 30  42  9.1 11.4 99.00 99.00 99.00 999 1012.9  22.9  24.8  18.0 99.0 99.00 
2022 08 16 09 40  44  9.1 11.5 99.00 99.00 99.00 999 1013.0  22.9  24.8  17.7 99.0 99.00 
2022 08 16 09 50  40  9.5 11.7 99.00 99.00 99.00 999 1013.0  22.9  24.8  17.6 99.0 99.00 
2022 08 16 10 00  41  9.4 11.3 99.00 99.00 99.00 999 1012.9  22.8  24.8  17.9 99.0 99.00 
2022 08 16 10 10  45 10.2 12.1 99.00 99.00 99.00 999 1013.6  22.8  24.8  17.9 99.0 99.00 
2022 08 16 10 20  41 10.1 11.8 99.00 99.00 99.00 999 1012.9  22.7  24.8  17.9 99.0 99.00 
2022 08 16 10 30  39  9.9 12.3 99.00 99.00 99.00 999 1012.9  22.8  24.8  18.3 99.0 99.00 
2022 08 16 10 40  47 10.5 12.6 99.00 99.00 99.00 999 1012.8  22.8 999.0  17.8 99.0 99.00 
2022 08 16 10 50  50 10.8 13.1 99.00 99.00 99.00 999 1012.9  22.8  24.8  17.0 99.0 99.00 
2022 08 16 11 00  51 11.1 13.1 99.00 99.00 99.00 999 1012.9  22.8  24.8  16.9 99.0 99.00 
2022 08 16 11 10  50 10.7 12.9 99.00 99.00 99.00 999 1013.0 999.0  24.7 999.0 99.0 99.00 
2022 08 16 11 20  51 11.5 14.1 99.00 99.00 99.00 999 1013.0  22.7  24.7  16.9 99.0 99.00 
2022 08 16 11 30  50 11.3 13.9 99.00 99.00 99.00 999 1013.0  22.7  24.7  17.0 99.0 99.00 
2022 08 16 11 40  54 11.3 13.5  1.70  5.88  4.59  91 1013.0  22.7  24.7  17.0 99.0 99.00 
2022 08 16 11 50  55 11.1 13.6 99.00 99.00 99.00 999 1013.2  22.7  24.7  16.5 99.0 99.00 
2022 08 16 12 00  50 11.1 13.1 99.00 99.00 99.00 999 1013.3  22.8  24.8  16.4 99.0 99.00 
2022 08 16 12 10  54 11.0 13.8 99.00 99.00 99.00 999 1013.5  22.8  24.7  16.1 99.0 99.00 
2022 08 16 12 20  50 11.0 13.2 99.00 99.00 99.00 999 1013.5  22.8  24.7  16.1 99.0 99.00 
2022 08 16 12 30  50 10.6 12.6 99.00 99.00 99.00 999 1013.4  22.8  24.7  16.5 99.0 99.00 
2022 08 16 12 40  49 10.5 12.8  1.73  6.25  4.63  82 1013.5  22.7  24.7  16.7 99.0 99.00 
2022 08 16 12 50  52 10.5 12.6 99.00 99.00 99.00 999 1013.6  22.7  24.7  16.8 99.0 99.00 
2022 08 16 13 00  51 10.6 13.1 99.00 99.00 99.00 999 1013.5  22.6  24.7  16.8 99.0 99.00 
2022 08 16 13 10  53 11.2 13.3 99.00 99.00 99.00 999 1014.0  22.6  24.7  16.9 99.0 99.00 
2022 08 16 13 20  47 10.7 13.0 99.00 99.00 99.00 999 1013.4  22.6  24.6  16.4 99.0 99.00 
2022 08 16 13 30  53 10.5 13.3 99.00 99.00 99.00 999 1013.3  22.7  24.7  16.2 99.0 99.00 
2022 08 16 13 40  46  9.9 12.1  1.94  6.67  5.04  70 1013.3  22.7  24.6  16.4 99.0 99.00 
2022 08 16 13 50  45 10.5 12.4 99.00 99.00 99.00 999 1013.6  22.7  24.5  16.1 99.0 99.00 
2022 08 16 14 00  54 10.4 12.8 99.00 99.00 99.00 999 1013.8  22.7  24.5  16.8 99.0 99.00 
2022 08 16 14 10  48 10.2 12.7 99.00 99.00 99.00 999 1013.8  22.6  24.5  16.7 99.0 99.00 
2022 08 16 14 20  52  9.7 12.0 99.00 99.00 99.00 999 1013.8  22.6  24.5  16.9 99.0 99.00 
2022 08 16 14 30  50 10.2 12.7 99.00 99.00 99.00 999 1013.8  22.6  24.5  16.8 99.0 99.00 
2022 08 16 14 40  48  9.8 12.3  1.92  6.25  5.06  80 1014.0  22.6  24.5  17.1 99.0 99.00 
2022 08 16 14 50  50  9.9 12.3 99.00 99.00 99.00 999 1014.1  22.6  24.6  17.2 99.0 99.00 
2022 08 16 15 00  45  9.9 12.2 99.00 99.00 99.00 999 1014.3  22.6  24.6  17.2 99.0 99.00 
2022 08 16 15 10  49  9.8 12.0 99.00 99.00 99.00 999 1014.1  22.6  24.6  17.4 99.0 99.00 
2022 08 16 15 20  46  9.8 11.9 99.00 99.00 99.00 999 1014.1  22.5  24.6  17.3 99.0 99.00 
2022 08 16 15 30  50  9.6 12.0 99.00 99.00 99.00 999 1014.1  22.5  24.7  17.5 99.0 99.00 
2022 08 16 15 40  42  9.5 11.8  1.87  6.67  5.14  72 1014.0  22.5  24.7  17.4 99.0 99.00 
2022 08 16 15 50  46  9.8 12.7 99.00 99.00 99.00 999 1014.0  22.5  24.7  17.4 99.0 99.00 
2022 08 16 16 00  48  9.7 12.3 99.00 99.00 99.00 999 1014.0  22.5  24.7  17.6 99.0 99.00 
2022 08 16 16 10  44  9.8 11.9 99.00 99.00 99.00 999 1014.0  22.5  24.7  17.7 99.0 99.00 
2022 08 16 16 20  40  9.9 12.7 99.00 99.00 99.00 999 1013.9  22.4  24.7  18.1 99.0 99.00 
2022 08 16 16 30  46 10.2 12.8 99.00 99.00 99.00 999 1013.8  22.4  24.7  18.0 99.0 99.00 
2022 08 16 16 40  45 10.2 12.5  2.10  6.67  5.39  82 1013.8  22.5  24.7  17.5 99.0 99.00 
2022 08 16 16 50  45 10.1 12.8 99.00 99.00 99.00 999 1013.7  22.5 999.0  17.2 99.0 99.00 
2022 08 16 17 00  46  9.9 12.7 99.00 99.00 99.00 999 1013.8  22.5  24.6  17.5 99.0 99.00 
2022 08 16 17 10  45 10.3 13.1 99.00 99.00 99.00 999 1013.9  22.4  24.6  17.6 99.0 99.00 
2022 08 16 17 20  43 10.0 12.7 99.00 99.00 99.00 999 1013.9  22.5  24.5  17.6 99.0 99.00 
2022 08 16 17 30  51 10.4 13.1 99.00 99.00 99.00 999 1013.8  22.7  24.5  17.2 99.0 99.00 
2022 08 16 17 40  47 10.2 13.6  2.29  7.14  5.63  88 1013.8  22.7  24.5  17.3 99.0 99.00 
2022 08 16 17 50  41 10.2 13.1 99.00 99.00 99.00 999 1013.8  22.7  24.5  17.4 99.0 99.00 
2022 08 16 18 00  42 10.3 12.6 99.00 99.00 99.00 999 1014.0  22.7  24.4  17.2 99.0 99.00 
2022 08 16 18 10  45 10.3 13.4 99.00 99.00 99.00 999 1014.0  22.8  24.4  17.5 99.0 99.00 
2022 08 16 18 20  46 10.6 12.7 99.00 99.00 99.00 999 1013.9  22.7  24.4  17.5 99.0 99.00 
2022 08 16 18 30  50 10.6 13.7 99.00 99.00 99.00 999 1013.8  22.7  24.3  17.3 99.0 99.00 
2022 08 16 18 40  47 10.8 13.9  2.38  7.69  5.70  89 1013.8  22.8  24.3  17.2 99.0 99.00 
2022 08 16 18 50  46 12.0 14.2 99.00 99.00 99.00 999 1013.7  22.7  24.3  16.6 99.0 99.00 
2022 08 16 19 00  45 11.6 14.4 99.00 99.00 99.00 999 1013.6  22.8  24.2  16.8 99.0 99.00 
2022 08 16 19 10  47 11.3 14.1 99.00 99.00 99.00 999 1013.6  22.7  24.2  16.9 99.0 99.00 
2022 08 16 19 20  45 11.6 14.2 99.00 99.00 99.00 999 1013.6  22.7  24.2  17.0 99.0 99.00 
2022 08 16 19 30  50 10.9 13.7 99.00 99.00 99.00 999 1013.7  22.7  24.2  17.2 99.0 99.00 
2022 08 16 19 40  53 12.1 15.0  2.46  7.69  5.80  84 1014.2  22.7  24.2  16.8 99.0 99.00 
2022 08 16 19 50  51 10.8 13.6 99.00 99.00 99.00 999 1013.9  22.7  24.2  16.8 99.0 99.00 
2022 08 16 20 00  47 10.7 13.1 99.00 99.00 99.00 999 1014.1  22.7  24.1  16.7 99.0 99.00 
2022 08 16 20 10  50 10.7 13.4 99.00 99.00 99.00 999 1014.0  22.7  24.1  17.1 99.0 99.00 
2022 08 16 20 20  50 10.8 13.2 99.00 99.00 99.00 999 1013.9  22.6  24.1  17.2 99.0 99.00 
2022 08 16 20 30  48 10.1 13.1 99.00 99.00 99.00 999 1013.9  22.6  24.1  17.6 99.0 99.00 
2022 08 16 20 40  45 10.3 12.7 99.00 99.00 99.00 999 1013.9  22.6  24.1  17.4 99.0 99.00 
2022 08 16 20 50  45  9.8 12.6 99.00 99.00 99.00 999 1014.0  22.6  24.1  17.5 99.0 99.00 
2022 08 16 21 00  50 10.0 12.4 99.00 99.00 99.00 999 1013.7  22.5  24.1  17.7 99.0 99.00 
2022 08 16 21 10  51 10.2 12.9 99.00 99.00 99.00 999 1013.7  22.5 999.0  17.7 99.0 99.00 
2022 08 16 21 20  53 10.0 12.3 99.00 99.00 99.00 999 1013.7  22.5  24.1  17.6 99.0 99.00 
2022 08 16 21 30  51 10.6 13.4 99.00 99.00 99.00 999 1014.4  22.4  24.1  17.4 99.0 99.00 
